Country,Region,Study_midyear,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
Japan,Agro-Environmental Sciences station,2002.0,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
Japan,Agro-Environmental Sciences station,2003.0,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
Japan,Agro-Environmental Sciences station,2004.0,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
Japan,Agro-Environmental Sciences station,2005.0,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
USA,Alabama,2010.0,Gossypium hirsutum,Temperate,Deciduous,Dry,18.0,1100.0
USA,Alaska,1970.5,Mix,Arctic,Deciduous,Wet,-12.6,132.0
USA,Alaska,1971.0,Mix,Arctic,Deciduous,Wet,-12.6,132.0
USA,Alaska,1978.0,Picea mariana,Boreal,Evergreen,Dry,-2.9,300.0
USA,Alaska,1980.0,"Picea glauca, Picea mariana, Betula papyrifera, Populus tremuloides",Boreal,Evergreen,Dry,-3.5,286.0
USA,Alaska,1980.5,Picea glauca,Boreal,Evergreen,Dry,-3.5,280.0
USA,Alaska,1981.0,"Picea glauca, Picea mariana, Betula papyrifera, Populus tremuloides",Boreal,Evergreen,Dry,-3.5,286.0
USA,Alaska,1983.0,"Carex aquatilis; Cares limosa; Sphagnum riparium, Andromeda polifolia, Picea mariana",Boreal,Evergreen,Wet,-3.5,280.0
USA,Alaska,1989.0,"Betula nana; Salix pulchra; Sphagnum, Eriophorum vaginatum; Carex bigelowii; Betula nana; Salix pulchra; Ledum palustre",Arctic,Deciduous,Wet,-12.0,350.0
USA,Alaska,1996.0,"Picea glauca; Populus balsamifera, Betula papyrifera; Picea glauca; Populus balsamifera",Boreal,Mixed,Wet,-3.5,269.0
USA,Alaska,1997.0,"Picea mariana, Picea glauca; Populus balsamifera, Betula papyrifera; Picea glauca; Populus balsamifera",Boreal,Evergreen,Dry,-2.5999999999999996,242.75
USA,Alaska,1998.0,Picea mariana,Boreal,Evergreen,Wet,-3.2999999999999994,269.0
USA,Alaska,1999.0,"Picea mariana, Hordeum vulgare; Avena sativa, Fallow, Bromus inermis",Boreal,Evergreen,Dry,-3.0,283.0
USA,Alaska,2000.0,Picea mariana,Boreal,Evergreen,Dry,-3.3,269.0
USA,Alaska,2001.0,Picea mariana,Boreal,Evergreen,Dry,-3.2999999999999994,269.0
USA,Alaska,2003.0,Picea mariana,Boreal,Evergreen,Wet,-3.5,375.0
USA,Alaska,2004.0,Picea mariana,Boreal,Evergreen,Dry,-2.3,347.0
USA,Alaska,2004.5,Picea mariana,Boreal,Evergreen,Wet,-3.3,270.0
USA,Alaska,2007.5,"Picea glauca; Vaccinium uliginosum; Betula nana; Empetrum nigrum, Picea glauca; Salix spp.; Equisetum arvense, Picea glauca; Vaccinium uliginosum; Betula nana; Salix spp., Picea glauca; Salix spp.; Betula nana, Picea glauca; Vaccinium uliginosum; Betula nana; Rhododendron lapponica, Picea glauca; Vaccinium uliginosum; Cassiope tetragona; Salix spp., Picea glauca; Eriophorum vaginatum; Betula nana",Boreal,Evergreen,Dry,-5.4,359.0
USA,Alaska,2011.5,"Picea mariana, Eriophorum vaginatun, Eriophorum vaginatum, Polytrichum spp., Thuidium abietinum, and Calliergon spp., Sphagnum magellanicum, Sphagnum angustifolium, and Sphagnum fuscum, Cladonia mitis, Cladonia crispata, and Cladonia stellaris",Arctic,Evergreen,Dry,-1.3425,380.875
USA,Alaska,2012.5,"Eriophorum vaginatun, Picea mariana, Piceamariana",Arctic,Evergreen,Wet,-5.67,256.0
Canada,Alberta,1994.0,"Fallow, Hordeum vulgare",Temperate,Deciduous,Dry,5.7,386.0
Canada,Alberta,1996.0,"Fallow, Hordeum vulgare",Temperate,Deciduous,Dry,5.7,386.0
Canada,Alberta,2005.0,"Populus deltoides; Populus balsamifera, Populus spp., Hordeum vulgare",Boreal,Deciduous,Dry,2.1,504.0
Canada,Alberta,2006.0,"Festuca arundinacea; Dactylis glomerata; Trifolium pratense, Populus deltoides, Mix, Populus tremuloides",Temperate,Deciduous,Dry,3.0,463.0
Canada,Alberta,2007.0,"Populus deltoides, Mix, Populus tremuloides, Festuca arundinacea; Dactylis glomerata; Trifolium pratense",Temperate,Deciduous,Dry,3.0,463.0
Canada,Alberta,2011.5,Sphagnum fuscum,Temperate,Deciduous,Wet,11.699999999999998,382.0
Canada,Alberta,2012.5,"Sphagnum fuscum, Populus tremuloides",Temperate,Deciduous,Wet,8.1,394.20000000000005
Canada,Alberta,2013.5,Sphagnum fuscum,Temperate,Deciduous,Wet,11.699999999999998,382.0
Spain,Alt Empordà,2008.5,"Cistus monspeliensis; Cistus albidu; Cistus salvifolius; Calicotome spinosa, Brachipodium retusum; Trifolium stellatum; Dactylis glomerata; Lavandula stoechas, Erica arborea, Brachipodium retusum, Lavandula stoechas, Pinus pinea, Quercus suber, Olea europaea, Vitis vinifera",Mediterranean,Deciduous,Dry,15.5,450.0
Canada,Alterta,2010.0,"Populus deltoides, Populus petrowskyana",Boreal,Deciduous,Dry,3.04,423.2
Brazil,Amazonas,1967.0,Mix,Tropical,Evergreen,Dry,25.0,2248.0
Venezuela,Amazonas,1976.0,Mix,Tropical,Evergreen,Dry,26.0,3500.0
Brazil,Amazonas,1997.0,Mix,Tropical,Evergreen,Dry,26.5,2200.0
Brazil,Amazonas,2000.5,Mix,Tropical,Evergreen,Dry,26.7,2300.0
India,Anantnag,2012.0,"Viburnum grandiflorum, Stipa sibirica, Fragaria nubicola, Viburnum grandiflorum, Fragaria nubicola, Clinopodium vulgare, Berberis orthobotrys, Stipa sibirica",Temperate,Deciduous,Dry,17.0,1289.0
India,Anantnag,2013.0,"Berberis orthobotrys, Stipa sibirica, Viburnum grandiflorum, Fragaria nubicola, Clinopodium vulgare, Viburnum grandiflorum, Stipa sibirica, Fragaria nubicola",Temperate,Deciduous,Dry,17.0,1289.0
Spain,Andalucia,2007.0,Stipa tenacissima,Subtropical,Deciduous,Dry,18.0,220.0
China,Anhui,2012.0,Cinnamomum camphor Liriope spicata,Temperate,Evergreen,Wet,15.7,1000.0
China,Anhui,2013.5,Glycine max,Temperate,Deciduous,Dry,14.4,855.0
China,Aral,2014.5,Gossypium hirsutum,Temperate,Deciduous,Dry,11.199999999999998,46.0
China,Aral,2015.5,Gossypium hirsutum,Temperate,Deciduous,Dry,11.199999999999998,46.0
USA,Arizona,1994.0,"Pinus ponderosa, Juniperus monosperma; Pinus edulis; Pinus ponderosa, Juniperus monosperma; Pinus edulis, Ceratoides lanata; Juniperus monosperma; Pinus edulis, Ceratoides lanata",Temperate,Evergreen,Dry,7.06,410.0
USA,Arizona,1995.0,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
USA,Arizona,1996.0,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
USA,Arizona,2000.5,Larrea tridentata,Temperate,Deciduous,Dry,22.7,191.0
USA,Arizona,2001.5,Larrea tridentata,Temperate,Deciduous,Dry,22.7,191.0
USA,Arizona,2002.5,"Larrea tridentata, Grasses (mix), Artemesia tridentata",Temperate,Deciduous,Dry,21.08888888888889,315.3333333333333
USA,Arizona,2003.5,"Pinus ponderosa, Prosopis velutina",Temperate,Evergreen,Dry,14.450000000000001,508.0
USA,Arizona,2011.0,Pinus ponderosa,Mediterranean,Evergreen,Dry,13.5,750.0
USA,Arizona,2014.0,Prosopis velutina,Tropical,Deciduous,Dry,19.0,380.0
USA,Arkansas,2011.0,"Glycine max, Lolium arundinaceum; Trifolium spp.; Sorghum halepense; Cynodon dactylon",Temperate,Deciduous,Dry,14.4,1256.75
USA,Arkansas,2011.5,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
USA,Arkansas,2012.0,Glycine max,Temperate,Deciduous,Dry,15.9,1337.0
USA,Arkansas,2012.5,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
Turkey,Artvin,1995.0,"Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp., Robinia pseudoacacia",Temperate,Deciduous,Dry,13.5,1010.0
Turkey,Artvin,2005.0,"Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp., Malus domestica, Populus euroamericana",Temperate,Deciduous,Dry,12.0,700.0
Austria,Bad Ischl,2014.5,"Picea abies, Fagus sylvatica, Picea abies, Abies alba",Temperate,Deciduous,Dry,6.599999999999999,1964.0
Brazil,Bahia,1999.5,Eucalyptus grandis x urophylla,Tropical,Evergreen,Dry,25.3,1040.0
Brazil,Bahia,2000.5,Eucalyptus grandis x urophylla,Tropical,Evergreen,Dry,25.3,1040.0
China,Baicheng,2012.0,"Suaeda glauca, Chloris virgata, Puccinellia distans, Leymus chinensis, Phragmites australis",Temperate,Deciduous,Dry,4.0,413.7
Spain,Barcelona,2012.0,"Alnus glutinosa L., Robinia pseudoacacia L., Alnus glutinosa L., P. nigra, F. excelsior",Mediterranean,Evergreen,Dry,12.0,872.0
Germany,Bavaria,2007.0,"Picea abies, Fagus sylvatica, Pinus sylvestris, Quercus petrea, Molinia caerulea; Nardus stricta; Agrostis canina; Carex rostrata; Eriophorum vaginatum",Temperate,Evergreen,Dry,6.9111111111111105,961.6666666666666
Germany,Bavaria,2008.0,"Molinia caerulea; Nardus stricta; Agrostis canina; Carex rostrata; Eriophorum vaginatum, Picea abies, Fagus sylvatica, Quercus petrea, Pinus sylvestris",Temperate,Deciduous,Wet,7.0875,912.25
Germany,Bavaria,2009.0,"Picea abies, Quercus petrea, Fagus sylvatica, Pinus sylvestris, Molinia caerulea; Nardus stricta; Agrostis canina; Carex rostrata; Eriophorum vaginatum; Sphagnum fallax",Temperate,Evergreen,Dry,7.0875,912.25
Germany,Bavaria,2010.0,"Pinus sylvestris, Molinia caerulea; Nardus stricta; Agrostis canina; Carex rostrata; Eriophorum vaginatum; Sphagnum fallax, Picea abies, Fagus sylvatica, Quercus petrea",Temperate,Evergreen,Dry,7.0875,912.25
Germany,Bayreuth,2010.5,Arrhenatherum elatius; Holcus lanatus; Geranium pratense,Temperate,Deciduous,Dry,8.2,724.0
China,Beijing,1993.5,"Betula platyphylla, Quercus wutaishanica, Pinus tabulaeformis",Tropical,Deciduous,Dry,4.8,611.9
China,Beijing,2011.0,Pinus tabulaeformi; Sophora japonica,Temperate,Deciduous,Dry,10.0,600.0
China,Beijing,2011.5,Pinus tabulaeformis,Temperate,Evergreen,Dry,10.8,454.0
China,Beijing,2012.5,Pinus tabulaeformis,Temperate,Evergreen,Dry,12.5,540.0
China,Beijing,2013.0,"Juniperus chinensis, Salix babylonica L., Armeniaca sibirica",Tropical,Evergreen,Dry,15.0,622.6
China,Beijing,2014.0,"Pinus tabulaeformis, Quercus wutaishanica, Betula platyphylla",Tropical,Evergreen,Dry,4.8,611.9
China,Beijing,2015.0,Triticum aestivum,Temperate,Deciduous,Dry,13.0,507.7
Czech Republic,Beskydy,2006.0,Picea abies,Temperate,Evergreen,Dry,5.5,1200.0
Panama,Bocas del Toro,2007.5,"Raphia taedigera, Campnosperma panamensis, Cyperus spp.",Tropical,Evergreen,Wet,27.0,3209.0
Italy,Bologna,2010.0,Malus domestica,Mediterranean,Deciduous,Dry,13.0,700.0
Malaysia,Borneo,2004.0,Mix,Tropical,Evergreen,Dry,27.0,2700.0
Guinea,Britain Province,2012.0,Arecaceae,Tropical,Evergreen,Dry,26.0,3000.0
Canada,British Columbia,1999.0,Picea glauca x engelmannii,Temperate,Evergreen,Dry,3.0,930.0
Canada,British Columbia,2000.0,"Picea glauca x engelmannii, Pseudotsuga menziesii, Picea glauca-Betula papyrifera-Abies lasiocarpa",Boreal,Evergreen,Dry,5.239999999999999,1138.8
Canada,British Columbia,2002.0,"Pseudotsuga mensiesii, Pseudotsuga menziesii; Thuja plicata",Temperate,Evergreen,Dry,8.625,1443.5
Canada,British Columbia,2003.0,"Pseudotsuga mensiesii, Pseudotsuga mensiesii; Thuja plicata",Temperate,Evergreen,Dry,8.6,1460.0
Canada,British Columbia,2004.0,"Pseudotsuga mensiesii; Thuja plicata, Pseudotsuga mensiesii",Temperate,Evergreen,Dry,8.6,1460.0
Canada,British Columbia,2004.5,Pseudotsuga mensiesii,Temperate,Evergreen,Dry,8.6,1452.0
Canada,British Columbia,2005.0,"Pseudotsuga mensiesii; Thuja plicata, Pseudotsuga mensiesii",Temperate,Evergreen,Dry,8.6,1460.0
Canada,British Columbia,2006.0,"Pseudotsuga mensiesii; Thuja plicata, Pseudotsuga mensiesii",Temperate,Evergreen,Dry,9.266666666666666,1543.3333333333333
Canada,British Columbia,2007.0,Pseudotsuga mensiesii; Thuja plicata,Temperate,Evergreen,Dry,9.1,1540.0
Canada,British Columbia,2008.0,Pseudotsuga mensiesii; Thuja plicata,Temperate,Evergreen,Dry,9.1,1540.0
Canada,British Columbia,2009.0,Pseudotsuga mensiesii; Thuja plicata,Temperate,Evergreen,Dry,9.1,1540.0
Canada,British Columbia,2016.0,Sphagnum spp.,Temperate,Deciduous,Wet,10.4,1189.0
Argentina,Buenos Aires province,2008.5,Paspalum quadrifarium,Tropical,Deciduous,Dry,15.5,1022.0
Austria,Böbelboden,2014.0,Picea abies (L.) Karst.,Temperate,Evergreen,Dry,7.8,1645.0
China,CN-Din,2003.5,Mix,Subtropical,Evergreen,Dry,20.8,1956.0
USA,California,1985.5,"Erodium spp.; Malva spp.; Atriplex polycarpa; grasses, Juglans spp.",Temperate,Deciduous,Dry,17.0,127.0
USA,California,1993.0,Pinus ponderosa,Temperate,Evergreen,Dry,18.0,910.2857142857143
USA,California,1994.0,Various,Temperate,Evergreen,Dry,14.0,511.0
USA,California,1994.5,"Western white pine, Annual grasses and blue oak, Lemon trees, Citrus limon, Grasses (mix), Ponderosa pine, white fir",Temperate,Deciduous,Dry,14.366666666666667,482.0
USA,California,1997.5,Bromus spp.; Avena spp.; Vulpia myuros,Mediterranean,Deciduous,Dry,22.0,500.0
USA,California,1998.0,Pinus ponderosa-Pseudotsuga menziesii,Mediterranean,Evergreen,Dry,11.9,1660.0
USA,California,1998.5,"Bromus spp.; Avena spp.; Vulpia myuros, Pinus ponderosa, Pinus ponderosa-Pseudotsuga menziesii",Mediterranean,Deciduous,Dry,13.919999999999998,1428.0
USA,California,1999.5,Bromus spp.; Avena spp.; Vulpia myuros,Mediterranean,Deciduous,Dry,22.0,500.0
USA,California,2000.0,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens,Mediterranean,Evergreen,Dry,13.0,1250.0
USA,California,2000.5,Bromus spp.; Avena spp.; Vulpia myuros,Mediterranean,Deciduous,Dry,22.0,500.0
USA,California,2002.0,"Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens, Quercus douglasii",Mediterranean,Evergreen,Dry,13.549999999999999,1134.8333333333333
USA,California,2003.0,"Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens, Avena spp.; Bromus spp.; Lolium spp.; Hordeum spp., Quercus lobata, Vitis vinifera; Vitis spp.",Mediterranean,Evergreen,Dry,13.955555555555556,1044.6666666666667
USA,California,2003.5,"Quercus douglasii, Artemesia tridentata; Purshia tridentata",Mediterranean,Deciduous,Dry,12.966666666666667,570.0
USA,California,2004.0,"Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens, Avena spp.; Bromus spp.; Lolium spp.; Hordeum spp.",Mediterranean,Evergreen,Dry,13.857142857142858,1107.142857142857
USA,California,2005.0,"Pinus ponderosa, Quercus douglasii, Avena spp.; Bromus spp.; Lolium spp.; Hordeum spp.",Mediterranean,Evergreen,Dry,15.05,837.25
USA,California,2006.0,"Avena spp.; Bromus spp.; Lolium spp.; Hordeum spp., Eriogonum wrightii, Quercus kelloggii; Calocedrus decurrens; Arctostaphylos pringlei; Pinus lambertiana, Quercus chrysolepsis; Pinus ponderosa",Mediterranean,Deciduous,Dry,11.928571428571429,633.4285714285714
USA,California,2007.0,"Eriogonum wrightii, Quercus kelloggii; Calocedrus decurrens; Arctostaphylos pringlei; Pinus lambertiana, Quercus chrysolepsis; Pinus ponderosa",Temperate,Deciduous,Wet,10.3,640.0
USA,California,2012.5,"Mixed, Cynodon dactylon, Eriogonum fasciculatum, Larrea tridentata",Mediterranean,Evergreen,Dry,22.174999999999997,152.25
Belgium,Campine,2001.0,Pinus sylvestris,Temperate,Evergreen,Dry,9.8,750.0
Belgium,Campine,2003.0,Pinus sylvestris,Temperate,Evergreen,Dry,9.8,750.0
Spain,Canary Islands,2007.0,Pinus canariensis,Mediterranean,Evergreen,Dry,12.6,695.0
Costa Rica,Caribbean lowlands,2004.0,Pentaclethra macroloba (Willd.),Tropical,Evergreen,Dry,25.100000000000005,4537.0
Costa Rica,Caribbean lowlands,2007.0,Pentaclethra macroloba (Willd.),Tropical,Evergreen,Dry,25.100000000000005,4537.0
Ireland,Carlow,2004.0,Lolium perenne; Trifolium repens,Temperate,Deciduous,Dry,9.4,824.0
Indonesia,Central Kalimantan,2012.5,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
Indonesia,Central Kalimantan,2014.5,"Mixed, Elaeis guineensis",Tropical,Evergreen,Wet,26.2,2546.0
Indonesia,Central Kalimantan,2015.5,"Elaeis guineensis, Mixed",Tropical,Evergreen,Dry,26.2,2546.0
Indonesia,Central Kalimantan Province,2013.5,"Shorea ovalis, Elaeis guineensis",Tropical,Deciduous,Wet,27.0,2058.0
Indonesia,Central Sulawesi,2007.5,Theobroma cacao; Gliricidia sepium,Tropical,Deciduous,Dry,25.5,2092.0
Spain,Central-eastern,2011.0,Pinus nigra Arn. ssp. salzmannii,Mediterranean,Evergreen,Dry,11.1,652.0
Spain,Central-eastern,2012.0,Pinus nigra Arn. ssp. salzmannii,Mediterranean,Evergreen,Dry,11.1,652.0
Spain,Central-eastern,2013.0,Pinus nigra Arn. ssp. salzmannii,Mediterranean,Evergreen,Dry,11.1,652.0
Thailand,Chachoengsao,2010.0,Hevea brasiliensis,Tropical,Evergreen,Dry,28.1,1328.0
Thailand,Chachoengsao,2011.0,Hevea brasiliensis,Tropical,Evergreen,Dry,28.1,1328.0
Chile,Chiloé Island,2013.5,"Drimys winteri, Podocarpus nubigena",Temperate,Mixed,Dry,10.0,2110.0
China,Chongming Island,2008.0,"Cinnamomum camphora, Koelreuteria bipinnata, Oryza sativa; Hordeum vulgare, Phragmites australis",Subtropical,Evergreen,Dry,15.3,1003.7
China,Chongqin,2012.5,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8
Germany,Cologne,2009.5,Triticum aestivum,Temperate,Deciduous,Dry,9.9,698.0
USA,Colorado,1999.0,Bouteloua gracilis; Buchlo‘ dactyloides; Pascopyrum smithii,Temperate,Deciduous,Dry,9.0,321.0
USA,Colorado,2000.0,Bouteloua gracilis; Buchlo‘ dactyloides; Pascopyrum smithii,Temperate,Deciduous,Dry,9.0,321.0
USA,Colorado,2001.0,"Bouteloua gracilis; Agropyron smithii; Buchloe dactyloides, Triticum aestivum, Poa pratensis, Zea mays",Temperate,Deciduous,Dry,8.9,385.0
USA,Colorado,2003.0,Picea engelmannii; Abies lasioscarpa; Pinus contorta,Temperate,Evergreen,Dry,2.0,740.0
USA,Colorado,2003.5,Abies lasiocarpa; Picea engelmannii; Pinus contorta,Temperate,Evergreen,Dry,1.5,800.0
USA,Colorado,2011.5,Pinus contorta,Temperate,Evergreen,Dry,0.5,740.0
USA,Colorado,2012.0,"Pinus ponderosa, Pinus contorta",Temperate,Evergreen,Dry,6.861538461538462,553.5384615384615
USA,Colorado,2013.0,"Pinus contorta, Pinus ponderosa",Temperate,Evergreen,Dry,6.861538461538462,553.5384615384615
Portugal,Coruche,2011.5,Quercus suber,Mediterranean,Evergreen,Dry,15.9,680.0
Ireland,County Limerick,2010.0,Fraxinus excelsior,Temperate,Evergreen,Dry,10.7,978.0
Peru,Cusco,2009.5,Tachigali setifera; Tapirira spp.; Alchornea latifolia; Miconia spp.,Tropical,Evergreen,Dry,18.8,5302.0
Peru,Cusco,2010.5,"Tapirira guianensis, Alzatea verticilada, Helicostylis tovarensis",Tropical,Evergreen,Dry,17.4,5302.0
Mongolia,Dalbay,2009.5,Festuca lenensis,Temperate,Evergreen,Dry,-4.5,295.0
Mongolia,Dalbay,2010.5,Festuca lenensis,Temperate,Evergreen,Dry,-4.5,295.0
Mongolia,Dalbay,2011.5,Festuca lenensis,Temperate,Evergreen,Dry,-4.5,295.0
China,Daxing’an Mountains,2006.0,"Larix gmelinii Rupr., Betula platyphylla Suk.",Temperate,Evergreen,Dry,-3.0,425.0
India,Dhanbad,2010.5,"Cynodon dactylon, Cassia siamea",Tropical,Deciduous,Dry,22.0,1598.0
China,Dinghuashan,2010.0,"Pinus massoniana Lamb., Pinus massoniana, Castanopsis chinensis, Castanopsis Chinensis",Subtropical,Evergreen,Dry,22.3,1680.0
China,Dinghuashan,2011.0,"Castanopsis Chinensis, Pinus massoniana, Castanopsis chinensis, Pinus massoniana Lamb.",Subtropical,Evergreen,Dry,22.3,1680.0
Vietnam,Dong Nai,2011.5,"Lagerstroemi, Rubiaceae, Combretaceae, Dipterocarpaceae",Tropical,Evergreen,Wet,26.0,2450.0
Estonia,Eastern Estonia,2014.0,Betula pubescens,Temperate,Deciduous,Wet,5.8,680.0
Italy,Eastern Sicily,2012.5,Phragmites australis,Mediterranean,Deciduous,Dry,18.0,600.0
Tunisia,El Fahs,2008.5,Pinus halepensis,Mediterranean,Evergreen,Dry,18.8,403.0
United Kingdom,England,1962.0,Mix,Temperate,Deciduous,Dry,10.0,687.0
United Kingdom,England,1973.5,Fagus sylvatica,Temperate,Deciduous,Dry,9.5,650.0
United Kingdom,England,2001.0,"Picea sitchensis, Grasses (mix)",Temperate,Evergreen,Dry,7.5,950.0
United Kingdom,England,2002.0,"Grasses (mix), Picea sitchensis",Temperate,Deciduous,Dry,7.5,950.0
United Kingdom,England,2004.0,"Triticum aestivum, Zea mays",Temperate,Deciduous,Dry,9.2,639.0
United Kingdom,England,2005.0,Pinus contorta,Temperate,Evergreen,Dry,9.2,639.0
Russia,Far East ,2014.0,Pinus koraiensis,Boreal,Evergreen,Dry,4.2,755.0
Russia,Far East ,2015.0,Pinus koraiensis,Boreal,Evergreen,Dry,5.2,755.0
Russia,Far East ,2016.0,Pinus koraiensis,Boreal,Evergreen,Dry,6.2,755.0
France,Ferrand,2011.5,"Dactylis glomerata, Lolium perenne, Festuca rubra",Mediterranean,Deciduous,Dry,12.4,575.0
USA,Florida,1983.0,Pinus elliottii,Tropical,Evergreen,Dry,24.0,1320.0
USA,Florida,1995.0,Pinus elliottii,Tropical,Evergreen,Dry,21.7,1330.0
USA,Florida,1995.5,Pinus elliottii,Temperate,Evergreen,Dry,22.85,1292.5
USA,Florida,1996.0,Pinus elliottii,Temperate,Evergreen,Dry,24.0,1332.0
USA,Florida,1998.0,Pinus elliottii,Temperate,Evergreen,Dry,24.0,1332.0
USA,Florida,1999.0,Pinus elliottii,Temperate,Evergreen,Dry,24.0,1332.0
USA,Florida,2001.5,"Pinus taeda, Populus deltoides",Temperate,Evergreen,Dry,15.1,788.0
USA,Florida,2010.0,Pinus echinata P. Mill,Tropical,Evergreen,Dry,19.05,1370.0
USA,Florida,2013.0,"Paspalum notatum Flugge, Serenoa repens, Pinus elliotti, Paspalum notatum, Serenoa repens",Subtropical,Evergreen,Dry,19.575,1650.0
Germany,Forst,2012.0,"Populus, Robinia pseudoacacia L.",Temperate,Deciduous,Dry,8.3,590.0
China,Fujian,2002.0,"Cunninghamia lanceolata, Castanopsis kawakamii, Castanopsis fabri; Lithocarpus harlandii; Castanopsis carlesii",Subtropical,Evergreen,Dry,19.266666666666666,1660.6333333333334
China,Fujian,2003.0,"Castanopsis fabri; Lithocarpus harlandii; Castanopsis carlesii, Cunninghamia lanceolata, Castanopsis kawakamii",Subtropical,Evergreen,Dry,19.266666666666666,1660.6333333333334
China,Fujian,2005.0,"Schima superba, Cunninhamia laceolata, Schima superba; Lithocarpus glaber; Rhus chinensis, Altingia gralilipes; Castanopsis carlesii; Schima superba; Cinnamomum chekiangense, Citrus reticulata",Subtropical,Evergreen,Dry,18.7,1664.0
China,Fujian,2006.0,"Schima superba, Cunninhamia laceolata, Schima superba; Lithocarpus glaber; Rhus chinensis, Altingia gralilipes; Castanopsis carlesii; Schima superba; Cinnamomum chekiangense, Citrus reticulata",Subtropical,Evergreen,Dry,18.7,1664.0
China,Fujian,2006.5,"Casuarina equisetifolia, Acacia mangium, Acacia melanoxylon, Acacia cincinnata",Subtropical,Evergreen,Dry,20.900000000000002,1554.5
China,Fujian,2007.0,"Citrus reticulata, Schima superba, Cunninhamia laceolata, Schima superba; Lithocarpus glaber; Rhus chinensis, Altingia gralilipes; Castanopsis carlesii; Schima superba; Cinnamomum chekiangense",Subtropical,Evergreen,Dry,18.7,1664.0
China,Fujian,2008.0,Zoysia matrella turfgrass,Subtropical,Deciduous,Dry,19.6,1344.0
China,Fujian,2008.5,"Isachne globosa, Boenninghausenia albiflora, Viola verecunda",Subtropical,Evergreen,Dry,15.0,2000.0
China,Fujian,2011.0,Castanopsis carlesii,Subtropical,Evergreen,Dry,19.1,1749.0
China,Fuzhou,2009.0,"Schima superba, Pinus massoniana",Subtropical,Evergreen,Dry,19.4,1413.7
China,Fuzhou,2011.5,Casuarina equisetifolia,Subtropical,Evergreen,Dry,17.25,1100.0
China,Gansu,2004.5,"Picea crassifolia; Iris ensat; Achnatherum inebrians, Picea crassifolia; Potentilla spp.; Achnatherum inebrians, Picea crassifolia; Carex spp.; Iris ensat, Picea crassifolia; Carex spp.; Achnatherum inebrians, Picea crassifolia; Carex spp.; Stipa grandi",Boreal,Mixed,Dry,0.10166666666666667,435.0
China,Gansu,2005.0,"Stipa bungeana, Tripolium vulgare Ness",Temperate,Deciduous,Dry,6.7,382.0
China,Gansu,2008.5,Stipa bungeana; Tripolium vulgare; Artemisia frigida,Temperate,Deciduous,Dry,6.7,382.0
China,Gansu,2009.5,"Zea mays, Brassica napus, Pisum sativum, Glycine max, Triticum aestivum",Temperate,Deciduous,Dry,7.199999999999999,156.0
China,Gansu,2010.5,"Zea mays, Glycine max, Triticum aestivum, Pisum sativum, Brassica napus",Temperate,Deciduous,Dry,7.199999999999999,156.0
China,Gansu,2011.0,"Triticum, zea mays, Triticum aestivum, Stipa bungeana, Artemisia frigida",Temperate,Deciduous,Dry,7.0928571428571425,203.14285714285714
China,Gansu,2011.5,"Zea mays, Glycine max, Triticum aestivum, Pisum sativum, Brassica napus",Temperate,Deciduous,Dry,7.199999999999999,156.0
China,Gansu,2012.0,"Triticum aestivum, Triticum, zea mays",Temperate,Deciduous,Dry,7.2,154.36363636363637
China,Gansu,2012.5,"Stipa bungeana , Zea mays",Temperate,Deciduous,Dry,7.01,375.8
China,Gansu,2014.0,Medicago sativa,Temperate,Deciduous,Dry,6.5,305.0
China,Gansu,2015.0,Medicago sativa,Temperate,Deciduous,Dry,6.5,305.0
Netherlands,Gelderland,2012.0,Calluna vulgaris; Deschamspia flexuosa; Molinia caerulea; Hypnum cupressiforme,Temperate,Deciduous,Dry,10.1,1018.0
USA,Georgia,1988.0,Quercus laurifolia,Temperate,Deciduous,Wet,19.0,1258.0
USA,Georgia,2000.5,Pinus taeda,Temperate,Evergreen,Dry,18.9,1257.0
USA,Georgia,2003.0,Pinus-quercus,Temperate,Deciduous,Dry,14.7,1225.0
USA,Georgia,2012.0,"Pinus palustris, Pinus taeda L.",Subtropical,Evergreen,Dry,14.569999999999999,1181.4
