Study_midyear,Country,Region,Site_name,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
1993.5,USA,Maine,Simmons-6,Acer rubrum-Populus tremuloides,Temperate,Deciduous,Dry,4.6,985.0
1993.5,USA,Maine,Simmons-5,Fagus grandifolia-Tsuga canadensis,Temperate,Deciduous,Dry,4.0,1050.0
1993.5,USA,Maine,Simmons-7; Howland,Tsuga canadensis-Acer rubrum,Temperate,Evergreen,Dry,4.6,985.0
1993.5,USA,Maine,Simmons-2,Acer rubrum-Picea rubens,Temperate,Deciduous,Dry,2.6,925.0
1993.5,USA,Maine,Simmons-4,Acer saccharum-Fagus grandifolia,Temperate,Deciduous,Dry,3.1,950.0
1993.5,USA,Maine,Simmons-3,Acer rubrum-Picea rubens,Temperate,Deciduous,Dry,2.6,925.0
1993.5,USA,Maine,Simmons-11,Pinus strobus-Acer saccharum,Temperate,Evergreen,Dry,6.1,1010.0
1993.5,USA,Maine,Simmons-1,Acer saccharum-Betula alleghaniensis,Temperate,Deciduous,Dry,2.0,900.0
1993.5,USA,Texas,Neches River,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana,Temperate,Deciduous,Dry,19.4,1320.0
1993.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0
1993.5,China,Beijing,Mt. Dongling,Betula platyphylla,Tropical,Deciduous,Dry,4.8,611.9
1993.5,USA,Ohio,Ohio Ag Research and Development Center,Zea mays,Temperate,Deciduous,Dry,9.6,965.0
1993.5,USA,Ohio,Ohio Ag Research and Development Center,Zea mays,Temperate,Deciduous,Dry,9.6,965.0
1993.5,USA,Texas,Neches River,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana,Temperate,Deciduous,Dry,19.4,1320.0
1993.5,China,Beijing,Mt. Dongling,Quercus wutaishanica,Tropical,Deciduous,Dry,4.8,611.9
1993.5,USA,Massachusetts,Harvard Forest,Pinus resinosa,Temperate,Evergreen,Dry,8.5,1050.0
1993.5,USA,Maine,Simmons-13,Acer rubrum-Betula papyrifera,Temperate,Deciduous,Dry,5.9,1180.0
1993.5,China,Beijing,Mt. Dongling,Pinus tabulaeformis,Tropical,Evergreen,Dry,4.8,611.9
1993.5,USA,Texas,Neches River,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana,Temperate,Deciduous,Dry,19.4,1320.0
1993.5,USA,Maine,Simmons-12,Tsuga canadensis-Fagus grandifolia,Temperate,Evergreen,Dry,6.2,1050.0
1993.5,USA,Maine,Simmons-16,Fagus grandifolia-Acer saccharum,Temperate,Deciduous,Dry,6.2,1400.0
1993.5,USA,Ohio,Ohio Ag Research and Development Center,Zea mays,Temperate,Deciduous,Dry,9.6,965.0
1993.5,USA,Maine,Simmons-15,Quercus rubra-Fagus grandifolia,Temperate,Deciduous,Dry,6.1,1290.0
1993.5,USA,Maine,Simmons-14,Quercus rubra-Fagus grandifolia,Temperate,Deciduous,Dry,6.1,1290.0
1994.0,USA,Maine,Howland Forest,Picea rubens,Temperate,Evergreen,Mixed,5.5,1000.0
1994.0,USA,Maine,Howland Forest,Picea rubens,Temperate,Evergreen,Mixed,5.5,1000.0
1994.0,USA,Texas,Tyler,Pinus taeda,Temperate,Evergreen,Dry,19.4,1360.0
1994.0,USA,Texas,Tyler,Pinus taeda,Temperate,Evergreen,Dry,19.4,1360.0
1994.0,Canada,Manitoba,BOREAS NSA-CJP,Pinus banksiana,Boreal,Evergreen,Dry,-3.9,585.0
1994.0,Canada,Manitoba,BOREAS NSA-89JP,Pinus banksiana,Boreal,Evergreen,Dry,-3.9,585.0
1994.0,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Dry,1.5,405.0
1994.0,Canada,Saskatchewan,BOREAS SSA-OA,Populus tremuloides,Boreal,Deciduous,Dry,1.5,405.0
1994.0,Canada,Saskatchewan,BOREAS SSA-OA,Populus tremuloides,Boreal,Deciduous,Dry,0.5,406.0
1994.0,USA,Arizona,Deadman's Wash,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,530.0
1994.0,USA,Arizona,Deadman's Wash,Juniperus monosperma; Pinus edulis; Pinus ponderosa,Temperate,Evergreen,Dry,6.3,450.0
1994.0,USA,Arizona,Deadman's Wash,Juniperus monosperma; Pinus edulis,Temperate,Evergreen,Dry,7.1,410.0
1994.0,USA,Arizona,Deadman's Wash,Ceratoides lanata; Juniperus monosperma; Pinus edulis,Temperate,Deciduous,Dry,7.9,350.0
1994.0,USA,Arizona,Deadman's Wash,Ceratoides lanata,Temperate,Deciduous,Dry,8.5,310.0
1994.0,Canada,Manitoba,BOREAS NSA-OJP,Pinus banksiana,Boreal,Evergreen,Dry,0.8,450.0
1994.0,Canada,Manitoba,BOREAS NSA-OBS,Picea mariana,Boreal,Evergreen,Dry,0.8,450.0
1994.0,Canada,Saskatchewan,BOREAS SSA-YJP,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0
1994.0,Canada,Saskatchewan,BOREAS SSA-OJP,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0
1994.0,Canada,Ontario,Eskwanonwatin Lake-4,Populus tremuloides-Abies balsamea,Boreal,Deciduous,Dry,5.5,842.0
1994.0,Canada,Alberta,Lethbridge Research Centre,Fallow,Temperate,Deciduous,Dry,5.7,386.0
1994.0,Canada,Manitoba,BOREAS NSA-YJP,Pinus banksiana,Boreal,Evergreen,Dry,0.8,450.0
1994.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0
1994.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0
1994.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0
1994.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0
1994.0,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Dry,1.5,405.0
1994.0,Canada,Manitoba,BOREAS NSA-94BS,Picea mariana,Boreal,Evergreen,Dry,-3.9,585.0
1994.0,Canada,Saskatchewan,BOREAS-SOBS,Picea mariana,Boreal,Evergreen,Dry,0.6,389.0
1994.0,Canada,Ontario,Eskwanonwatin Lake-3,Populus tremuloides-Abies balsamea,Boreal,Deciduous,Dry,5.5,842.0
1994.0,Canada,Manitoba,BOREAS NSA-92BS,Picea mariana,Boreal,Evergreen,Dry,-3.9,585.0
1994.0,Canada,Ontario,Eskwanonwatin Lake-1,Populus tremuloides-Abies balsamea,Boreal,Deciduous,Dry,5.5,842.0
1994.0,Canada,Ontario,Eskwanonwatin Lake-2,Populus tremuloides-Abies balsamea,Boreal,Deciduous,Dry,5.5,842.0
1994.0,USA,California,Jasper Ridge,Various,Temperate,Evergreen,Dry,14.0,511.0
1994.0,Canada,Manitoba,BOREAS NSA-CBS,Picea mariana,Boreal,Evergreen,Dry,-3.9,585.0
1994.0,USA,Texas,Blackland Research Center,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense,Temperate,Deciduous,Dry,19.0,878.0
1994.0,Canada,Saskatchewan,BOREAS SSA-OJP,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0
1994.0,Canada,Alberta,Lethbridge Research Centre,Hordeum vulgare,Temperate,Deciduous,Dry,5.7,386.0
1994.0,Canada,Manitoba,BOREAS NSA-87BS,Picea mariana,Boreal,Evergreen,Dry,-3.9,585.0
1994.5,USA,Massachusetts,Harvard Forest,Pinus resinosa,Temperate,Evergreen,Dry,8.5,1050.0
1994.5,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Dry,1.5,389.0
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0
1994.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0
1994.5,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Wet,1.5,389.0
1994.5,Canada,Manitoba,BOREAS NSA-OBS,Picea mariana,Boreal,Evergreen,Medium,0.8,450.0
1994.5,Canada,Manitoba,BOREAS NSA-YGP,Pinus banksiana,Boreal,Evergreen,Dry,0.8,450.0
1994.5,Canada,Manitoba,BOREAS NSA-OJP,Pinus banksiana,Boreal,Evergreen,Dry,0.8,450.0
1994.5,USA,California,Fallbrook,Western white pine,Temperate,Deciduous,Dry,3.3,1270.0
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0
1994.5,USA,California,Fallbrook,Annual grasses and blue oak,Temperate,Deciduous,Dry,17.8,310.0
1994.5,USA,California,Fallbrook,Lemon trees,Temperate,Deciduous,Dry,17.8,310.0
1994.5,USA,California,Fallbrook-OCD,Citrus limon,Mediterranean,Deciduous,Dry,17.8,31.0
1994.5,USA,California,Fallbrook,Grasses (mix),Mediterranean,Deciduous,Dry,17.8,31.0
1994.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Mixed,Dry,8.5,1050.0
1994.5,USA,California,Fallbrook,"Ponderosa pine, white fir",Temperate,Evergreen,Dry,11.7,940.0
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0
1994.5,USA,Massachusetts,Harvard Forest,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0
1995.0,Turkey,Artvin,Murgul,Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp.,Temperate,Deciduous,Dry,13.5,1010.0
1995.0,Brazil,Rondondia,Fazenda Nova Vida-2,Mix,Tropical,Evergreen,Dry,25.0,2180.0
1995.0,USA,North Carolina,Coweeta-WS17,Pinus strobus,Temperate,Evergreen,Dry,12.6,1900.0
1995.0,USA,North Carolina,Coweeta-WS13,Mixed hardwood,Temperate,Deciduous,Dry,12.6,1900.0
1995.0,USA,North Carolina,Coweeta-WS6,Mixed hardwood,Temperate,Deciduous,Dry,12.6,1900.0
1995.0,Brazil,Rondondia,Fazenda Nova Vida-1,Mix,Tropical,Evergreen,Dry,25.0,2180.0
1995.0,USA,North Carolina,Coweeta-WS18,Mixed hardwood,Temperate,Deciduous,Dry,12.6,1900.0
1995.0,Norway,Svalbard,East Br¿gger Glacier,Saxifraga oppositifolia; Salix polaris; Dryas octopetara,Arctic,Deciduous,Dry,-5.5,362.0
1995.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0
1995.0,USA,Wisconsin,Arlington Agricultural Research Station,Zea mays,Temperate,Deciduous,Dry,7.6,791.0
1995.0,USA,Wisconsin,Arlington Agricultural Research Station,Zea mays,Temperate,Deciduous,Dry,7.6,791.0
1995.0,USA,Wisconsin,Arlington Agricultural Research Station,Zea mays,Temperate,Deciduous,Dry,7.6,791.0
1995.0,USA,Wisconsin,Goose Pond Sanctuary,Grasses (mix),Temperate,Deciduous,Dry,7.6,791.0
1995.0,Turkey,Artvin,Murgul,Robinia pseudoacacia,Temperate,Deciduous,Dry,13.5,1010.0
1995.0,Turkey,Artvin,Murgul,Robinia pseudoacacia,Temperate,Deciduous,Dry,13.5,1010.0
1995.0,USA,Tennessee,Walker Branch,Quercus spp.,Temperate,Deciduous,Dry,13.8,1352.0
1995.0,USA,New York,Labrador Hollow Unique Area,Acer rubrum; Pinus strobus; Tsuga canadensis; Larix laricina,Temperate,Mixed,Wet,6.5,1170.0
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-WD1,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-WD2,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-MD1,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-MD2,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-VPD,Acer rubrum; Quercus rubra,Temperate,Deciduous,Wet,8.5,1050.0
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0
1995.0,Norway,Svalbard,East Br¿gger Glacier,Saxifraga oppositifolia; Pottia heimii; Funaria arctica; Sanionia uncinata,Arctic,Mixed,Dry,-5.5,362.0
1995.0,USA,Wisconsin,Arlington Agricultural Research Station,Zea mays,Temperate,Deciduous,Dry,7.6,791.0
1995.0,Turkey,Artvin,Murgul,Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp.,Temperate,Deciduous,Dry,13.5,1010.0
1995.0,USA,Wisconsin,Goose Pond Sanctuary,Andropogon gerardii,Temperate,Deciduous,Dry,7.5,940.0
1995.0,USA,Wisconsin,Arlington Ag Research Station,Zea mays,Temperate,Deciduous,Dry,7.5,940.0
1995.0,USA,Wisconsin,Harshaw Forestry Research Farm,Pinus resinosa,Temperate,Evergreen,Dry,4.9,810.0
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1995.0,USA,Florida,Jefferson-Smurfit,Pinus elliottii,Tropical,Evergreen,Dry,21.7,1330.0
1995.0,USA,Wisconsin,Arlington Ag Research Station,Zea mays,Temperate,Deciduous,Dry,7.5,940.0
1995.0,USA,Texas,Blackland Research Center,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense,Temperate,Deciduous,Dry,19.0,878.0
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1995.0,Norway,Svalbard,East Br¿gger Glacier,Saxifraga oppositifolia,Arctic,Deciduous,Dry,-5.5,362.0
1995.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0
1995.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0
1995.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0
1995.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1995.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0
1995.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0
1995.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0
1995.0,USA,Wisconsin,Harshaw Forestry Research Farm,Populus tristis x P. balsamifera,Temperate,Deciduous,Dry,4.9,810.0
1995.5,USA,Massachusetts,Harvard Forest,Quercus spp.,Temperate,Deciduous,Dry,7.1,1066.0
1995.5,USA,Michigan,University of Michigan Biological Station,Populus grandidentata; Populus tremuloides,Temperate,Deciduous,Dry,6.2,750.0
1995.5,USA,North Carolina,Coweeta Hydrologic Laboratory,Liriodendron tulipifera; Acer rubrum; Quercus prinus; Betula lenta,Temperate,Deciduous,Dry,12.6,1800.0
1995.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Mixed,Dry,8.5,1050.0
1995.5,USA,Indiana,Morgan Monroe State Forest,Acer saccharum; Liriodendron tulipifera,Temperate,Deciduous,Dry,11.1,1012.0
1995.5,USA,Wisconsin,Willow Creek,Tilia americana; Fraxinus pennsylvanica; Quercus rubra,Temperate,Deciduous,Dry,4.8,776.0
1995.5,USA,Florida,Alachua,Pinus elliottii,Temperate,Evergreen,Dry,21.7,1330.0
1995.5,USA,Massachusetts,Harvard Forest-Prospect Hill-SW20,Tsuga canadensis,Temperate,Evergreen,Wet,8.5,1050.0
1995.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0
1995.5,USA,Massachusetts,Harvard Forest-Prospect Hill-NW20,Mixed hardwood,Temperate,Deciduous,Dry,8.5,1050.0
1995.5,USA,Massachusetts,Harvard Forest-Prospect Hill-NW150,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0
1995.5,USA,Massachusetts,Harvard Forest-Prospect Hill-NW250,Acer rubrum-Sphagnum,Temperate,Deciduous,Wet,8.5,1050.0
1995.5,USA,Massachusetts,Harvard Forest,Pinus resinosa,Temperate,Evergreen,Dry,8.5,1050.0
1995.5,USA,North Carolina,Joyce Kilmer-Slickrock Wilderness,Liriodendron tulipifera; Quercus rubra; Acer rubrum; Tsuga canadensis,Temperate,Deciduous,Dry,12.6,1800.0
1995.5,USA,North Carolina,SETRES,Pinus taeda,Temperate,Evergreen,Dry,17.0,1210.0
1995.5,USA,Massachusetts,Harvard Forest-Prospect Hill-SW100,Mixed hardwood,Temperate,Deciduous,Dry,8.5,1050.0
1995.5,USA,Massachusetts,Harvard Forest-Prospect Hill-SW200,Mixed hardwood,Temperate,Deciduous,Dry,8.5,1050.0
1995.5,USA,North Carolina,SETRES,Pinus taeda,Temperate,Evergreen,Dry,17.0,1210.0
1995.5,USA,North Carolina,SETRES,Pinus taeda,Temperate,Evergreen,Dry,17.0,1210.0
1995.5,USA,Massachusetts,Harvard Forest,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0
1995.5,USA,Florida,Gainesville,Pinus elliottii,Temperate,Evergreen,Dry,24.0,1255.0
1995.5,USA,North Carolina,Coweeta Hydrologic Laboratory,Quercus prinus; Quercus alba; Acer rubrum,Temperate,Deciduous,Dry,12.6,1800.0
1995.5,USA,North Carolina,SETRES,Pinus taeda,Temperate,Evergreen,Dry,17.0,1210.0
1996.0,USA,North Carolina,SETRES,Pinus palustris,Temperate,Evergreen,Dry,17.0,1210.0
1996.0,USA,North Carolina,SETRES,Pinus palustris,Temperate,Evergreen,Dry,17.0,1210.0
1996.0,USA,Texas,Texas Agricultural Experiment Station La Copita Research Area,Prosopis glandulosa,Subtropical,Deciduous,Dry,22.4,716.0
1996.0,USA,Texas,Texas Agricultural Experiment Station La Copita Research Area,Chloris cucullata; Panicum hallii; Bouteloua hirsuta; Tridens spp.,Subtropical,Deciduous,Dry,22.4,716.0
1996.0,USA,North Carolina,FACTS-I,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0
1996.0,USA,North Carolina,FACTS-I,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0
1996.0,USA,North Carolina,SETRES,Pinus palustris,Temperate,Evergreen,Dry,17.0,1210.0
1996.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0
1996.0,USA,Texas,Texas Agricultural Experiment Station La Copita Research Area,Prosopis glandulosa,Subtropical,Deciduous,Dry,22.4,716.0
1996.0,Canada,Alberta,Lethbridge Research Centre,Fallow,Temperate,Deciduous,Dry,5.7,386.0
1996.0,Canada,Alberta,Lethbridge Research Centre,Hordeum vulgare,Temperate,Deciduous,Dry,5.7,386.0
1996.0,USA,New York,Labrador Hollow Unique Area,Acer rubrum; Pinus strobus; Tsuga canadensis; Larix laricina,Temperate,Mixed,Wet,6.5,1170.0
1996.0,USA,Massachusetts,Harvard Forest-Prospect Hill,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
1996.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1996.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1996.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1996.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1996.0,USA,Tennessee,Great Smoky Mountain National Park,Picea rubens; Abies fraseri,Temperate,Evergreen,Dry,6.6,2220.0
1996.0,USA,Tennessee,Great Smoky Mountain National Park,Picea rubens; Abies fraseri,Temperate,Evergreen,Dry,6.7,2210.0
1996.0,USA,Tennessee,Great Smoky Mountain National Park,Picea rubens; Abies fraseri,Temperate,Evergreen,Dry,9.7,1840.0
1996.0,USA,Tennessee,Great Smoky Mountain National Park,Picea rubens; Abies fraseri,Temperate,Evergreen,Dry,10.0,1810.0
1996.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0
1996.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0
1996.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0
1996.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0
1996.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0
1996.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0
1996.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0
1996.0,USA,Tennessee,Oak Ridge,Picea rubens; Abies fraseri,Temperate,Evergreen,Dry,12.8,1470.0
1996.0,USA,Florida,Gainesville,Pinus elliottii,Temperate,Evergreen,Dry,24.0,1332.0
1996.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1996.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0
1996.0,USA,Texas,Texas Agricultural Experiment Station La Copita Research Area,Prosopis glandulosa,Subtropical,Deciduous,Dry,22.4,716.0
1996.0,USA,North Carolina,SETRES,Pinus palustris,Temperate,Evergreen,Dry,17.0,1210.0
1996.0,USA,Oregon,Metiolus-O,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,600.0
1996.0,USA,Massachusetts,Harvard Forest-Prospect Hill-VPD,Acer rubrum; Quercus rubra,Temperate,Deciduous,Wet,8.5,1050.0
1996.0,USA,Alaska,Bonanza Creek-upland,Picea glauca; Populus balsamifera,Boreal,Mixed,Wet,-3.5,269.0
1996.0,USA,Maine,Howland-VPD1,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
1996.0,USA,Maine,Howland-VPD2,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
1996.0,USA,Alaska,Bonanza Creek-upland,Picea glauca; Populus balsamifera,Boreal,Mixed,Wet,-3.5,269.0
1996.0,USA,Massachusetts,Harvard Forest-Prospect Hill-MD1,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
1996.0,Denmark,Greenland,Zackenberg-Rylekaeret,Eriophorum scheuchzeri,Arctic,Deciduous,Wet,-9.0,200.0
1996.0,USA,Texas,Blackland Research Center,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense,Temperate,Deciduous,Dry,19.0,878.0
1996.0,USA,Maine,Howland-WD,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
1996.0,USA,Maine,Howland-MWD2,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
1996.0,USA,Alaska,Bonanza Creek-upland,Betula papyrifera; Picea glauca; Populus balsamifera,Boreal,Mixed,Dry,-3.5,269.0
1996.0,USA,Montana,Coble-north,Larix occidentalis-Pinus contorta,Temperate,Evergreen,Dry,6.7,295.0
1996.0,USA,Montana,Coble-north,Larix occidentalis-Pinus contorta,Temperate,Evergreen,Dry,6.7,295.0
1996.0,USA,Montana,Coble-south,Pinus ponderosa-Pseudotsuga menziesii,Temperate,Evergreen,Dry,6.7,295.0
1996.0,USA,Montana,Coble-south,Pinus ponderosa-Pseudotsuga menziesii,Temperate,Evergreen,Dry,6.7,295.0
1996.0,USA,Massachusetts,Harvard Forest-Prospect Hill-WD2,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
1996.0,USA,Massachusetts,Harvard Forest-Prospect Hill-WD1,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
1996.0,USA,Maine,Howland-MWD1,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
1996.0,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Dry,1.5,405.0
1996.0,USA,Massachusetts,Harvard Forest-Prospect Hill,Quercus rubra; Acer rubrum; Tsuga canadensis; Pinus strobus,Temperate,Deciduous,Dry,6.0,1172.0
1996.0,USA,Alaska,Bonanza Creek-upland,Betula papyrifera; Picea glauca; Populus balsamifera,Boreal,Mixed,Dry,-3.5,269.0
1996.0,USA,Massachusetts,Harvard Forest-Prospect Hill-MD2,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
1996.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0
1996.5,USA,Puerto Rico,Luquillo Experimental Forest,Mix,Tropical,Evergreen,Dry,22.3,3500.0
1996.5,USA,Puerto Rico,Luquillo Experimental Forest,Mix,Tropical,Evergreen,Dry,22.3,3500.0
1996.5,USA,Puerto Rico,Luquillo Experimental Forest,Mix,Tropical,Evergreen,Dry,22.3,3500.0
